transaction_id,status,amount,sender,receiver,transaction_type,bank_amount,amount_variance,root_cause,recommended_action,execution_status,genai_insight
T0007717,missing_in_bank,30349.18,C5229688,C2499405,CASH_OUT,,30349.18,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹30,349.18 transfer from C5229688 to C2499405 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0014994,missing_in_bank,7432.44,C6129207,C3239188,CASH_OUT,,7432.44,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹7,432.44 transfer from C6129207 to C3239188 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0005795,missing_in_bank,12982.34,C6607642,C8722741,PAYMENT,,12982.34,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹12,982.34 transfer from C6607642 to C8722741 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0013158,missing_in_bank,37050.45,C3157733,C1511301,DEBIT,,37050.45,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹37,050.45 transfer from C3157733 to C1511301 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0007676,missing_in_bank,18469.37,C4213918,C6407121,PAYMENT,,18469.37,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹18,469.37 transfer from C4213918 to C6407121 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0019950,amount_mismatch,26396.75,C2132768,C2814144,TRANSFER,26475.5,78.75,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹26,396.75, but Bank shows ₹26,475.50 (Variance: ₹78.75). Check for hidden FX fees or vendor overcharges."
T0009133,missing_in_bank,102073.74,C6182894,M4516748,TRANSFER,,102073.74,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹102,073.74 transfer from C6182894 to M4516748 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0003912,amount_mismatch,25194.98,C5952911,C4652742,CASH_OUT,25266.51,71.52999999999884,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹25,194.98, but Bank shows ₹25,266.51 (Variance: ₹71.53). Check for hidden FX fees or vendor overcharges."
T0013601,missing_in_bank,100970.81,C8964729,C9905046,PAYMENT,,100970.81,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹100,970.81 transfer from C8964729 to C9905046 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0010193,amount_mismatch,50392.92,C8756425,C2605363,TRANSFER,50648.61,255.69000000000233,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹50,392.92, but Bank shows ₹50,648.61 (Variance: ₹255.69). Check for hidden FX fees or vendor overcharges."
T0010051,missing_in_bank,64969.59,C6328025,C9542253,DEBIT,,64969.59,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹64,969.59 transfer from C6328025 to C9542253 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0018298,missing_in_bank,90677.33,C9751162,M8125322,TRANSFER,,90677.33,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹90,677.33 transfer from C9751162 to M8125322 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0011456,amount_mismatch,5737.33,C6342789,C1639087,TRANSFER,5915.62,178.28999999999996,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹5,737.33, but Bank shows ₹5,915.62 (Variance: ₹178.29). Check for hidden FX fees or vendor overcharges."
T0008860,missing_in_bank,90587.35,C1900681,M3778436,CASH_OUT,,90587.35,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹90,587.35 transfer from C1900681 to M3778436 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0007451,missing_in_bank,1086.97,C3240286,C6947980,CASH_IN,,1086.97,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹1,086.97 transfer from C3240286 to C6947980 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0017945,missing_in_bank,2269.43,C2727320,C3495928,PAYMENT,,2269.43,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹2,269.43 transfer from C2727320 to C3495928 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0015863,missing_in_bank,117.38,C3750963,C4172989,PAYMENT,,117.38,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,₹117.38 transfer from C3750963 to C4172989 is missing from the bank statement. Likely a settlement delay or weekend lag.
T0001365,amount_mismatch,21816.78,C3716314,M7764444,PAYMENT,22127.67,310.8899999999994,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹21,816.78, but Bank shows ₹22,127.67 (Variance: ₹310.89). Check for hidden FX fees or vendor overcharges."
T0000784,missing_in_bank,114399.32,C6294321,M3117207,PAYMENT,,114399.32,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹114,399.32 transfer from C6294321 to M3117207 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0007667,missing_in_bank,90460.94,C4958679,C5694872,PAYMENT,,90460.94,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹90,460.94 transfer from C4958679 to C5694872 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0018624,amount_mismatch,35664.29,C8982256,C9695422,CASH_IN,36038.02,373.7299999999959,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹35,664.29, but Bank shows ₹36,038.02 (Variance: ₹373.73). Check for hidden FX fees or vendor overcharges."
T0003302,missing_in_bank,21039.91,C3467209,M8503723,TRANSFER,,21039.91,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹21,039.91 transfer from C3467209 to M8503723 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0012946,missing_in_bank,9032.61,C3341577,C2816488,PAYMENT,,9032.61,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹9,032.61 transfer from C3341577 to C2816488 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0002766,missing_in_bank,148101.59,C9941885,M6463292,CASH_IN,,148101.59,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹148,101.59 transfer from C9941885 to M6463292 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0011795,duplicate,7823.88,C5861272,C4842354,TRANSFER,7823.88,0.0,Duplicate transaction detected – possible double-charge or sync error,Auto-Block Duplicate Payment,EXECUTED,Bank statement shows multiple identical charges for T0011795. Investigate double-billing by vendor.
T0005009,amount_mismatch,13080.09,C8606084,C5059718,PAYMENT,13410.46,330.369999999999,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹13,080.09, but Bank shows ₹13,410.46 (Variance: ₹330.37). Check for hidden FX fees or vendor overcharges."
T0013296,missing_in_bank,91810.14,C6668153,M3350610,CASH_IN,,91810.14,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹91,810.14 transfer from C6668153 to M3350610 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0006048,missing_in_bank,82611.24,C4734156,C1375590,PAYMENT,,82611.24,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹82,611.24 transfer from C4734156 to C1375590 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0007227,amount_mismatch,10517.37,C7250794,C3820210,PAYMENT,10863.81,346.4399999999987,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹10,517.37, but Bank shows ₹10,863.81 (Variance: ₹346.44). Check for hidden FX fees or vendor overcharges."
T0002087,missing_in_bank,13722.49,C3745293,M5306103,TRANSFER,,13722.49,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹13,722.49 transfer from C3745293 to M5306103 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0019973,duplicate,1656.77,C5419908,M1143773,TRANSFER,1656.77,0.0,Duplicate transaction detected – possible double-charge or sync error,Auto-Block Duplicate Payment,EXECUTED,Bank statement shows multiple identical charges for T0019973. Investigate double-billing by vendor.
T0004241,missing_in_ledger,,,,,6411.7,6411.7,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹6,411.70 transaction. Possible unrecorded direct debit or unauthorized charge."
T0018885,amount_mismatch,158391.9,C7117124,C6047003,DEBIT,158595.31,203.4100000000035,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹158,391.90, but Bank shows ₹158,595.31 (Variance: ₹203.41). Check for hidden FX fees or vendor overcharges."
T0019541,amount_mismatch,46166.83,C2687906,C3804594,PAYMENT,46238.21,71.37999999999738,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹46,166.83, but Bank shows ₹46,238.21 (Variance: ₹71.38). Check for hidden FX fees or vendor overcharges."
T0011554,amount_mismatch,135509.81,C9959734,C8935041,DEBIT,135723.6,213.79000000000815,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹135,509.81, but Bank shows ₹135,723.60 (Variance: ₹213.79). Check for hidden FX fees or vendor overcharges."
T0012148,missing_in_bank,30290.75,C4219584,C7025953,CASH_OUT,,30290.75,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹30,290.75 transfer from C4219584 to C7025953 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0015116,missing_in_ledger,,,,,27201.84,27201.84,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹27,201.84 transaction. Possible unrecorded direct debit or unauthorized charge."
T0005104,missing_in_bank,16970.2,C6793663,C4280880,TRANSFER,,16970.2,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹16,970.20 transfer from C6793663 to C4280880 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0016662,amount_mismatch,11285.25,C3560065,C6188300,PAYMENT,11350.08,64.82999999999993,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹11,285.25, but Bank shows ₹11,350.08 (Variance: ₹64.83). Check for hidden FX fees or vendor overcharges."
T0017257,missing_in_bank,71677.21,C1046946,C7880032,TRANSFER,,71677.21,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹71,677.21 transfer from C1046946 to C7880032 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0009919,missing_in_bank,71734.01,C5377225,M9795093,CASH_OUT,,71734.01,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹71,734.01 transfer from C5377225 to M9795093 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0017388,missing_in_ledger,,,,,69894.85,69894.85,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹69,894.85 transaction. Possible unrecorded direct debit or unauthorized charge."
T0017633,missing_in_ledger,,,,,16179.14,16179.14,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹16,179.14 transaction. Possible unrecorded direct debit or unauthorized charge."
T0009658,missing_in_bank,39415.72,C1365289,C4350955,CASH_OUT,,39415.72,Transaction missing in bank – possible processing delay or bank error,Hold Ledger Reconciliation,EXECUTED,"₹39,415.72 transfer from C1365289 to C4350955 is missing from the bank statement. Likely a settlement delay or weekend lag."
T0017835,missing_in_ledger,,,,,74003.14,74003.14,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹74,003.14 transaction. Possible unrecorded direct debit or unauthorized charge."
T0005411,missing_in_ledger,,,,,219188.53,219188.53,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹219,188.53 transaction. Possible unrecorded direct debit or unauthorized charge."
T0003077,missing_in_ledger,,,,,70906.8,70906.8,Transaction missing in ledger – possible unrecorded bank entry,Query Bank API for Status,TICKET CREATED,"Bank processed an unexpected ₹70,906.80 transaction. Possible unrecorded direct debit or unauthorized charge."
T0003480,amount_mismatch,87005.61,C3211297,C4589801,TRANSFER,87079.6,73.99000000000524,Amount mismatch – possible billing error or data-entry discrepancy,Trigger Vendor Dispute Workflow,PENDING ADMIN APPROVAL,"Ledger recorded ₹87,005.61, but Bank shows ₹87,079.60 (Variance: ₹73.99). Check for hidden FX fees or vendor overcharges."
